loan_id,client_id,issue_date,age,gender,monthly_income,employment_type,work_experience_years,region,channel,loan_product,loan_amount,loan_term_months,interest_rate,monthly_payment,credit_score,existing_loans_count,dti_ratio,days_past_due,is_default
4865,7968,2024-06-30,39,M,78548.0,employed,16.7,SPb,online,consumer,240000,36,18.6,8749.0,653.0,3,41.3,15,0
4866,28518,2024-10-05,46,F,122187.0,employed,24.4,Moscow,online,consumer,420000,24,19.5,21274.0,607.0,0,59.7,183,1
4867,52925,2023-12-02,50,F,126550.0,self_employed,30.6,Moscow,partner,car,790000,60,15.7,19086.0,657.0,2,80.8,21,0
4868,60848,2023-12-02,28,M,58633.0,employed,8.1,SPb,online,car,550000,36,17.4,19719.0,491.0,4,67.4,5,0
4869,94422,2023-05-27,57,M,140003.0,employed,36.8,Ural,online,car,960000,24,15.2,46638.0,701.0,1,83.8,44,0
4870,2700,2023-05-02,35,M,43967.0,freelance,15.4,SPb,branch,car,430000,24,15.9,21034.0,620.0,3,67.4,38,0
4871,94782,2023-03-22,19,M,48377.0,self_employed,0.7,SPb,partner,consumer,160000,36,20.1,5954.0,618.0,3,58.8,3,0
4872,24199,2024-11-15,24,F,68388.0,employed,0.0,SPb,online,education,300000,48,14.1,8213.0,719.0,0,27.1,0,0
4873,45589,2024-10-27,30,F,58675.0,employed,8.7,South,online,renovation,290000,48,16.3,8263.0,682.0,3,39.6,15,0
4874,33115,2024-10-23,33,F,22937.0,unemployed,0.1,Moscow,branch,renovation,180000,48,17.7,5259.0,598.0,0,41.1,0,0
4875,62934,2024-01-10,45,M,144226.0,self_employed,24.5,Moscow,online,car,1230000,24,15.2,59756.0,666.0,1,84.1,9,0
4876,55316,2024-07-23,33,F,73516.0,self_employed,14.3,Moscow,online,renovation,520000,48,17.1,15032.0,666.0,2,66.9,12,0
4877,6520,2023-03-04,59,F,144640.0,employed,38.7,South,branch,car,1090000,36,15.1,37839.0,668.0,0,82.2,10,0
4878,37455,2024-05-18,28,F,122168.0,employed,5.9,SPb,partner,car,760000,36,14.7,26234.0,658.0,1,74.4,39,0
4879,87465,2024-10-29,53,F,145650.0,employed,32.7,Ural,partner,renovation,820000,12,18.4,75334.0,599.0,0,81.9,8,0
4880,42605,2024-03-24,31,F,79879.0,employed,11.0,Moscow,branch,car,690000,48,13.3,18614.0,787.0,2,63.0,0,0
4881,15955,2024-03-03,35,M,103657.0,employed,15.1,Moscow,online,consumer,520000,36,20.4,19431.0,572.0,3,68.3,167,1
4882,45049,2024-03-02,23,F,80177.0,employed,0.7,SPb,branch,education,230000,24,16.2,11284.0,652.0,2,48.7,12,0
4883,14917,2024-02-25,29,F,70194.0,self_employed,6.8,Ural,online,consumer,230000,48,19.1,6889.0,658.0,1,41.7,48,0
4884,71293,2023-11-18,30,M,93137.0,self_employed,7.8,Ural,online,car,570000,60,15.2,13620.0,688.0,3,62.1,0,0
4885,79581,2024-11-10,33,M,55980.0,employed,14.2,Siberia,online,consumer,230000,36,18.0,8315.0,698.0,3,40.3,7,0
4886,65925,2023-06-15,41,M,44062.0,freelance,20.1,South,branch,consumer,140000,48,20.0,4260.0,597.0,1,43.6,176,1
4887,71269,2024-08-19,33,F,57608.0,self_employed,10.5,Moscow,branch,renovation,260000,12,16.4,23639.0,675.0,3,42.1,0,0
4888,31954,2024-10-10,30,M,50189.0,employed,9.5,Moscow,online,car,540000,48,14.1,14783.0,662.0,3,70.8,16,0
4889,97671,2024-04-05,32,M,77521.0,employed,9.5,Siberia,partner,renovation,480000,48,16.1,13628.0,725.0,0,47.2,16,0
4890,73617,2024-04-03,20,F,90780.0,self_employed,0.0,SPb,partner,car,710000,48,15.5,19940.0,650.0,3,70.9,13,0
4891,42458,2023-07-08,47,F,74303.0,employed,28.4,South,partner,renovation,430000,36,19.2,15806.0,527.0,0,55.3,174,1
4892,90037,2024-04-08,65,M,121614.0,employed,45.0,South,branch,renovation,470000,60,14.9,11157.0,757.0,1,43.9,17,0
4893,22113,2024-01-14,50,M,149115.0,employed,29.2,Moscow,branch,consumer,410000,36,16.6,14536.0,821.0,2,36.2,0,0
4894,91226,2023-01-02,51,M,136836.0,employed,32.0,Ural,online,consumer,500000,6,19.1,88037.0,604.0,0,66.4,131,1
4895,44939,2024-09-09,24,M,48643.0,unemployed,0.8,Moscow,branch,renovation,580000,24,19.4,29350.0,566.0,3,82.1,178,1
4896,30345,2023-12-30,46,M,96116.0,self_employed,27.4,SPb,online,consumer,260000,24,20.0,13233.0,622.0,2,51.2,12,0
4897,47313,2023-03-13,47,M,74338.0,employed,27.7,Siberia,partner,renovation,390000,36,18.2,14139.0,592.0,1,56.3,3,0
4898,93365,2024-03-02,40,F,29153.0,unemployed,0.0,SPb,branch,car,350000,60,17.2,8736.0,584.0,3,68.9,9,0
4899,70166,2024-09-29,27,F,98025.0,self_employed,8.4,Moscow,partner,car,780000,24,16.3,38303.0,563.0,3,81.9,19,0
4900,48861,2023-06-19,42,M,204329.0,self_employed,22.2,Moscow,branch,consumer,550000,60,20.1,14602.0,646.0,1,54.6,18,0
4901,98406,2023-07-24,39,M,129570.0,employed,19.9,Moscow,branch,consumer,380000,24,18.2,19008.0,699.0,0,43.3,19,0
4902,50298,2023-12-03,50,F,112021.0,self_employed,27.0,SPb,online,consumer,330000,24,19.4,16699.0,647.0,2,66.9,18,0
4903,48221,2024-04-16,20,M,70655.0,employed,0.9,Ural,online,consumer,230000,24,18.9,11583.0,563.0,2,54.3,92,1
4904,45942,2023-07-14,30,M,61829.0,employed,11.5,Ural,partner,renovation,370000,60,18.1,9416.0,608.0,4,60.7,0,0
4905,4453,2024-10-31,21,F,69655.0,employed,0.0,Siberia,online,consumer,180000,12,20.1,16683.0,521.0,0,49.7,0,0
4906,55935,2024-10-14,34,F,99119.0,employed,14.9,SPb,online,car,1000000,60,14.6,23580.0,651.0,1,75.5,144,1
4907,44370,2023-10-02,33,M,82763.0,employed,10.9,Moscow,online,car,780000,36,13.6,26507.0,769.0,2,59.6,25,0
4908,9328,2023-01-07,53,F,196324.0,employed,34.0,Moscow,partner,education,450000,24,13.9,21585.0,772.0,1,36.7,22,0
4909,16534,2024-07-19,35,F,62825.0,freelance,16.4,South,partner,renovation,380000,24,19.0,19155.0,646.0,0,56.9,162,1
4910,86280,2024-09-07,55,F,86568.0,employed,32.1,Moscow,online,car,990000,24,13.7,47393.0,703.0,2,75.3,19,0
4911,85925,2024-07-26,21,M,76076.0,freelance,2.8,Moscow,partner,renovation,450000,60,19.4,11773.0,570.0,3,75.8,183,1
4912,37320,2024-08-21,64,F,169643.0,self_employed,44.8,Moscow,online,renovation,950000,48,16.6,27216.0,728.0,4,80.0,3,0
4913,50170,2023-06-27,57,M,75619.0,employed,34.5,SPb,online,consumer,360000,36,18.3,13069.0,728.0,5,50.2,40,0
4914,81201,2023-08-30,49,F,94902.0,employed,28.8,Siberia,branch,education,230000,48,14.9,6389.0,658.0,1,34.4,21,0
4915,9640,2023-07-22,34,F,24706.0,unemployed,0.3,SPb,branch,car,350000,60,17.4,8774.0,540.0,0,55.6,203,1
4916,92057,2024-06-26,29,M,50890.0,employed,10.8,Ural,online,car,460000,36,14.8,15901.0,660.0,3,57.5,110,1
4917,31049,2024-04-06,53,F,87286.0,self_employed,30.8,South,branch,renovation,670000,60,19.0,17380.0,570.0,2,82.5,31,0
4918,6618,2023-03-21,40,M,40995.0,self_employed,21.4,South,online,consumer,140000,12,19.3,12922.0,606.0,2,51.6,12,0
4919,57053,2024-06-06,49,M,62329.0,employed,26.0,Moscow,online,consumer,160000,48,17.9,4692.0,692.0,1,32.5,0,0
4920,2920,2024-02-21,27,M,100570.0,employed,6.5,SPb,branch,consumer,480000,48,19.4,14454.0,604.0,0,58.3,0,0
4921,44937,2024-01-19,25,F,47775.0,employed,3.0,Siberia,online,renovation,300000,24,18.9,15108.0,547.0,2,67.5,0,0
4922,70724,2024-01-26,56,M,90140.0,freelance,37.3,South,online,car,900000,24,14.6,43467.0,728.0,1,66.4,0,0
4923,13207,2024-11-18,29,F,54471.0,freelance,9.5,Siberia,branch,consumer,190000,12,19.0,17510.0,700.0,2,46.8,21,0
4924,66774,2023-05-06,35,F,40790.0,unemployed,1.6,Moscow,online,consumer,130000,36,21.8,4951.0,493.0,3,58.9,1,0
4925,33972,2024-05-08,33,F,117733.0,employed,7.7,Moscow,online,renovation,640000,60,17.4,16044.0,619.0,1,60.9,23,0
4926,11799,2023-02-16,28,M,97979.0,employed,9.2,SPb,online,car,870000,48,13.5,23556.0,719.0,2,65.4,0,0
4927,72088,2024-12-18,50,F,111280.0,employed,27.3,Moscow,online,car,770000,48,13.6,20887.0,690.0,1,71.0,0,0
4928,29916,2024-04-20,23,M,28772.0,unemployed,0.0,Moscow,branch,consumer,90000,12,20.3,8350.0,608.0,2,57.6,29,0
4929,71463,2024-09-10,61,F,189956.0,employed,41.3,Ural,branch,consumer,550000,6,17.8,96484.0,712.0,3,52.4,0,0
4930,94500,2024-04-08,45,F,118557.0,employed,18.6,Ural,branch,consumer,300000,6,18.7,52762.0,602.0,1,43.0,0,0
4931,77700,2023-05-03,35,M,40750.0,unemployed,0.6,Moscow,partner,renovation,260000,48,20.8,8023.0,536.0,3,79.4,118,1
4932,38158,2024-04-18,28,F,136391.0,employed,8.9,Moscow,online,consumer,470000,36,18.9,17205.0,644.0,0,42.8,0,0
4933,85607,2023-05-14,35,M,64581.0,self_employed,16.4,Moscow,online,consumer,280000,12,19.0,25804.0,690.0,1,43.7,1,0
4934,72696,2024-09-10,33,M,119399.0,employed,14.5,Moscow,online,education,260000,24,13.7,12447.0,750.0,1,36.8,0,0
4935,62510,2024-07-15,35,M,126902.0,employed,15.0,South,online,consumer,380000,24,19.8,19303.0,566.0,0,64.6,33,0
4936,59692,2024-08-29,28,F,32765.0,unemployed,0.4,Siberia,partner,consumer,100000,36,22.2,3829.0,467.0,0,60.2,198,1
4937,62744,2023-01-23,32,F,105758.0,self_employed,12.7,SPb,partner,consumer,480000,6,19.7,84659.0,611.0,0,55.8,30,0
4938,16810,2024-07-19,29,F,73551.0,employed,10.9,Siberia,online,renovation,560000,24,17.4,27795.0,614.0,2,65.3,18,0
4939,6126,2023-08-23,24,F,78299.0,employed,5.1,SPb,branch,renovation,380000,60,17.9,9629.0,576.0,1,50.8,25,0
4940,31009,2023-02-28,36,M,84620.0,employed,11.1,Siberia,online,education,330000,36,17.2,11798.0,551.0,1,56.4,9,0
4941,91932,2023-06-13,43,F,76477.0,self_employed,23.2,Moscow,online,car,510000,24,15.1,24752.0,683.0,1,49.7,26,0
4942,1192,2023-08-04,41,M,106106.0,employed,22.8,Moscow,online,consumer,320000,6,17.9,56152.0,766.0,2,33.8,19,0
4943,37413,2023-07-02,66,F,82148.0,self_employed,44.9,Moscow,online,consumer,240000,24,18.3,12017.0,765.0,3,45.7,11,0
4944,13816,2024-07-22,44,F,113382.0,employed,16.7,Moscow,branch,renovation,620000,12,16.4,56371.0,663.0,1,47.5,0,0
4945,40082,2024-10-18,26,M,82652.0,freelance,6.1,Moscow,branch,education,330000,48,15.5,9268.0,648.0,3,56.2,31,0
4946,66048,2023-03-31,67,M,135551.0,employed,45.0,Siberia,branch,education,400000,36,15.1,13886.0,745.0,1,46.1,10,0
4947,51940,2023-11-07,20,M,84954.0,freelance,0.0,Moscow,partner,renovation,520000,36,20.2,19378.0,557.0,1,84.5,90,1
4948,33130,2024-07-10,40,F,91357.0,employed,20.4,Ural,branch,renovation,810000,24,17.2,40126.0,620.0,2,68.4,17,0
4949,41142,2023-09-14,49,M,178061.0,employed,27.7,Siberia,partner,car,1500000,60,17.0,37279.0,555.0,1,84.8,181,1
4950,37468,2024-06-16,47,M,27639.0,unemployed,0.4,Ural,online,renovation,210000,36,20.0,7804.0,504.0,1,66.5,138,1
4951,31698,2024-06-16,26,F,83331.0,employed,0.0,Moscow,branch,consumer,330000,48,19.1,9884.0,622.0,3,54.1,133,1
4952,11655,2023-02-21,40,M,107970.0,employed,19.9,Moscow,partner,consumer,400000,60,18.3,10223.0,706.0,1,45.5,14,0
4953,48897,2023-12-04,27,M,69017.0,employed,2.5,South,online,car,550000,48,15.2,15363.0,623.0,0,52.0,23,0
4954,31075,2023-06-20,49,F,92455.0,employed,28.9,Ural,online,car,640000,24,15.6,31214.0,596.0,1,67.6,190,1
4955,10359,2023-03-08,46,M,95115.0,self_employed,13.9,Siberia,branch,consumer,290000,36,18.6,10572.0,688.0,1,40.5,7,0
4956,43056,2024-09-16,38,F,106299.0,employed,18.5,SPb,branch,consumer,440000,36,17.8,15863.0,674.0,1,49.8,29,0
4957,52831,2023-10-27,24,M,97076.0,self_employed,0.0,Moscow,online,car,620000,48,14.0,16942.0,758.0,2,58.0,4,0
4958,60191,2024-11-02,41,M,68373.0,self_employed,19.9,Ural,online,consumer,190000,60,18.2,4845.0,689.0,0,28.5,13,0
4959,34272,2023-08-20,48,F,75677.0,freelance,29.9,Moscow,online,consumer,330000,36,19.7,12214.0,661.0,2,59.5,26,0
4960,15671,2023-03-09,38,M,92583.0,employed,20.0,Siberia,online,education,280000,48,15.5,7864.0,684.0,1,44.8,0,0
4961,28048,2024-05-20,29,F,73597.0,employed,7.6,Ural,branch,education,250000,24,14.9,12110.0,642.0,1,44.3,0,0
4962,77274,2023-01-28,52,F,128971.0,self_employed,33.6,Siberia,partner,consumer,440000,24,19.9,22373.0,669.0,0,63.2,0,0
4963,26963,2024-09-19,29,M,70326.0,employed,7.2,Ural,partner,car,610000,60,14.9,14480.0,606.0,1,66.0,0,0
4964,44954,2023-02-20,39,M,66436.0,self_employed,19.8,Ural,partner,renovation,280000,48,17.5,8152.0,636.0,1,38.9,3,0
4965,73309,2024-11-23,32,M,77952.0,employed,11.7,Ural,online,car,680000,24,14.3,32745.0,685.0,0,68.3,129,1
4966,96430,2023-09-17,36,M,76434.0,employed,17.4,Siberia,partner,consumer,210000,24,18.8,10565.0,656.0,0,35.5,23,0
4967,1717,2024-08-13,49,M,77048.0,freelance,30.2,Moscow,online,renovation,410000,36,17.2,14658.0,671.0,1,56.8,6,0
4968,12676,2024-09-11,35,F,36324.0,freelance,15.3,Ural,partner,car,380000,48,15.8,10730.0,608.0,0,54.0,0,0
4969,5434,2024-08-08,40,M,54570.0,self_employed,18.7,Ural,online,consumer,170000,36,18.9,6223.0,632.0,1,53.8,3,0
4970,50810,2024-11-17,49,M,61281.0,freelance,30.5,SPb,online,car,420000,60,15.4,10080.0,639.0,3,58.7,21,0
4971,95636,2023-07-03,23,M,77435.0,self_employed,13.9,Ural,online,consumer,190000,24,18.5,9532.0,683.0,2,37.6,11,0
4972,5994,2023-01-23,59,M,107953.0,employed,40.3,Moscow,branch,car,790000,24,12.5,37373.0,777.0,1,56.2,0,0
4973,5234,2023-05-09,63,F,31074.0,unemployed,0.0,Moscow,branch,renovation,200000,48,19.8,6065.0,570.0,3,65.4,0,0
4974,70300,2023-10-18,26,M,51688.0,self_employed,4.9,Siberia,partner,consumer,150000,12,20.8,13953.0,603.0,0,42.8,9,0
4975,44949,2024-05-15,41,M,74133.0,self_employed,21.1,South,branch,consumer,230000,12,19.2,21218.0,672.0,5,62.3,14,0
4976,38405,2023-07-05,49,M,93058.0,employed,22.2,SPb,branch,renovation,490000,24,17.7,24392.0,634.0,0,64.6,151,1
4977,35872,2024-04-23,40,F,18000.0,unemployed,0.1,Siberia,branch,car,350000,36,17.0,12478.0,564.0,1,55.0,3,0
4978,43215,2024-07-24,34,M,71333.0,employed,13.0,Ural,online,consumer,320000,36,18.9,11714.0,625.0,4,57.3,0,0
4979,24185,2024-05-06,66,F,125375.0,employed,45.0,South,online,car,1110000,12,13.2,99246.0,749.0,1,74.7,18,0
4980,44442,2024-05-27,66,M,118004.0,employed,45.0,Ural,online,car,1040000,36,13.4,35242.0,744.0,0,68.0,32,0
4981,52759,2024-10-04,36,F,92531.0,employed,14.6,Moscow,partner,car,690000,48,14.8,19133.0,627.0,1,59.1,0,0
4982,42153,2023-03-08,34,F,74152.0,employed,15.3,South,branch,car,600000,24,14.2,28864.0,737.0,0,48.7,16,0
4983,78535,2024-04-11,43,M,46995.0,freelance,23.7,Siberia,branch,consumer,170000,36,20.9,6396.0,550.0,2,61.0,165,1
4984,3581,2023-10-12,31,F,56428.0,self_employed,10.9,SPb,online,renovation,310000,12,18.8,28539.0,581.0,4,81.0,173,1
4985,52717,2024-08-23,23,F,55779.0,employed,4.5,Siberia,branch,consumer,220000,24,17.8,10962.0,669.0,3,47.5,0,0
4986,3763,2024-02-21,67,M,50609.0,freelance,45.0,Moscow,partner,consumer,130000,12,19.7,12024.0,652.0,0,46.6,12,0
4987,93910,2023-04-10,32,M,97775.0,employed,12.8,Siberia,online,renovation,810000,24,18.2,40517.0,592.0,4,79.9,138,1
4988,56480,2023-07-08,44,F,140001.0,employed,20.8,Ural,online,consumer,360000,24,19.8,18287.0,626.0,2,55.6,0,0
4989,39759,2024-01-23,21,F,60233.0,employed,3.0,SPb,branch,education,180000,48,15.0,5010.0,653.0,2,39.7,17,0
4990,77067,2023-08-29,21,F,36849.0,freelance,2.7,Siberia,partner,car,350000,60,16.1,8530.0,615.0,1,53.4,167,1
4991,26307,2024-02-21,45,F,84130.0,employed,22.1,Moscow,online,renovation,530000,48,15.5,14885.0,772.0,1,45.6,0,0
4992,97371,2023-06-25,19,F,80524.0,employed,0.0,Moscow,online,car,630000,48,15.5,17693.0,576.0,1,69.1,9,0
4993,12064,2024-01-22,28,F,68127.0,employed,1.6,Ural,online,renovation,420000,60,20.2,11174.0,496.0,1,81.5,169,1
4994,77848,2024-04-15,34,F,60227.0,self_employed,14.6,South,partner,consumer,210000,36,20.4,7847.0,561.0,3,62.3,0,0
4995,38548,2023-08-21,20,M,98868.0,self_employed,0.0,Moscow,branch,car,830000,60,15.5,19964.0,681.0,1,67.1,8,0
4996,37945,2024-10-24,44,F,105510.0,employed,25.1,Ural,branch,car,690000,36,15.0,23919.0,654.0,3,71.7,0,0
4997,48937,2024-03-27,22,M,78235.0,employed,3.8,Siberia,branch,education,160000,12,15.3,14464.0,606.0,0,43.2,1,0
4998,7476,2023-10-04,59,M,83253.0,self_employed,34.6,Siberia,online,consumer,260000,6,21.4,46078.0,535.0,0,59.7,7,0
4999,52756,2023-08-17,25,F,80445.0,self_employed,0.0,Ural,branch,consumer,420000,36,20.2,15652.0,567.0,1,60.9,157,1
5000,91101,2023-06-20,42,M,91952.0,employed,20.3,South,online,car,630000,36,15.2,21901.0,659.0,4,63.7,0,0
5001,3382,2023-08-01,49,M,76313.0,freelance,26.6,SPb,online,consumer,270000,12,19.9,24998.0,677.0,3,61.6,32,0
5002,50683,2023-10-09,37,M,26218.0,unemployed,0.8,South,online,car,350000,48,17.1,10117.0,532.0,0,62.0,156,1
5003,88999,2023-02-10,54,F,83309.0,employed,31.8,Ural,online,consumer,360000,24,19.3,18200.0,677.0,0,44.6,6,0
5004,46276,2023-05-02,28,F,109645.0,self_employed,8.1,Siberia,online,car,1340000,60,17.2,33447.0,534.0,0,84.6,183,1
5005,34402,2023-08-15,34,F,65743.0,employed,14.2,SPb,partner,car,490000,48,16.3,13962.0,656.0,2,58.2,10,0
5006,92881,2023-10-21,28,M,76716.0,self_employed,7.7,Moscow,branch,consumer,350000,24,19.3,17694.0,619.0,1,44.0,3,0
5007,27946,2024-08-22,31,M,117685.0,employed,12.1,Moscow,online,education,290000,36,15.0,10053.0,606.0,1,47.6,12,0
5008,80698,2023-09-24,56,M,109530.0,employed,34.4,Ural,online,renovation,600000,24,18.0,29954.0,660.0,4,73.5,155,1
5009,74933,2024-06-24,48,M,89144.0,freelance,28.9,SPb,branch,renovation,300000,60,16.3,7343.0,684.0,2,42.6,23,0
5010,23335,2024-03-26,30,M,48415.0,freelance,9.5,Ural,branch,car,430000,36,17.3,15395.0,496.0,4,81.7,194,1
5011,46095,2024-03-24,64,M,153700.0,employed,45.0,Siberia,partner,consumer,550000,48,18.0,16156.0,743.0,0,52.5,35,0
5012,80930,2023-03-02,24,M,56388.0,employed,2.6,Siberia,online,car,710000,12,15.5,64251.0,611.0,2,82.4,25,0
5013,28197,2024-05-16,23,M,99000.0,employed,4.4,Ural,branch,renovation,480000,24,17.9,23940.0,614.0,0,69.2,126,1
5014,23010,2023-05-27,25,F,104521.0,self_employed,6.4,SPb,partner,consumer,450000,36,21.6,17093.0,568.0,2,68.4,125,1
5015,25123,2024-11-16,27,F,58166.0,freelance,8.9,Siberia,online,car,480000,60,15.1,11444.0,625.0,1,67.1,25,0
5016,88923,2023-11-30,66,F,95038.0,employed,45.0,SPb,online,education,250000,36,14.1,8557.0,785.0,0,28.4,13,0
5017,3890,2023-05-22,57,F,122139.0,self_employed,38.2,South,online,renovation,920000,48,18.6,27314.0,635.0,0,71.5,150,1
5018,94305,2023-02-13,61,M,89596.0,freelance,42.2,Siberia,branch,car,720000,24,16.7,35495.0,616.0,4,82.2,42,0
5019,9026,2023-05-24,58,F,91591.0,employed,38.8,Siberia,branch,consumer,380000,36,17.8,13700.0,743.0,2,42.6,2,0
5020,65925,2023-11-29,38,M,97518.0,self_employed,19.8,Moscow,branch,car,760000,24,16.3,37321.0,589.0,3,80.1,190,1
5021,69842,2024-05-11,67,F,139407.0,employed,40.8,SPb,online,renovation,790000,24,15.9,38643.0,774.0,0,54.0,12,0
5022,34665,2024-01-31,19,F,40908.0,freelance,0.6,Siberia,partner,car,430000,24,15.8,21013.0,641.0,2,67.7,30,0
5023,10277,2023-02-24,25,F,64966.0,employed,3.4,Moscow,online,renovation,470000,36,17.3,16827.0,614.0,0,52.5,3,0
5024,43239,2023-11-03,23,F,43054.0,employed,2.7,Siberia,branch,consumer,120000,36,19.0,4399.0,632.0,1,27.4,23,0
5025,48664,2024-02-27,22,F,78687.0,employed,1.6,SPb,online,car,680000,48,15.9,19237.0,558.0,1,73.2,2,0
5026,49008,2024-02-21,20,F,32041.0,freelance,1.7,Siberia,partner,car,350000,60,16.4,8586.0,562.0,1,62.0,26,0
5027,15683,2024-11-03,51,M,115357.0,employed,32.2,Ural,branch,consumer,320000,6,17.4,56072.0,686.0,0,51.3,144,1
5028,1670,2023-11-21,63,F,93073.0,employed,40.5,Ural,partner,consumer,360000,24,18.4,18042.0,719.0,5,58.2,178,1
5029,90211,2024-12-10,65,M,48541.0,unemployed,0.2,Siberia,branch,consumer,150000,24,20.2,7649.0,597.0,0,53.4,20,0
5030,18889,2024-11-01,49,F,18916.0,unemployed,0.3,Siberia,branch,consumer,50000,60,19.7,1316.0,560.0,2,52.2,6,0
5031,56612,2023-03-21,49,M,39500.0,unemployed,0.1,Ural,online,consumer,190000,12,22.1,17792.0,502.0,2,56.8,0,0
5032,45535,2023-01-31,24,M,84856.0,employed,4.3,SPb,branch,car,600000,48,14.5,16547.0,655.0,1,49.7,0,0
5033,79542,2023-04-22,29,F,53473.0,freelance,6.1,SPb,partner,car,350000,36,17.1,12496.0,580.0,1,67.1,138,1
5034,55319,2024-07-11,25,M,115206.0,employed,2.9,Siberia,partner,consumer,240000,48,18.2,7075.0,674.0,0,38.7,0,0
5035,93067,2024-12-17,30,F,83354.0,employed,10.9,Ural,online,education,370000,36,14.8,12790.0,640.0,1,42.7,13,0
5036,22639,2024-07-17,30,M,96996.0,employed,7.0,Siberia,branch,car,1060000,60,16.6,26116.0,493.0,1,83.9,121,1
5037,65712,2024-10-11,24,F,56268.0,employed,3.8,South,branch,car,440000,60,15.2,10514.0,532.0,0,54.5,6,0
5038,17633,2024-04-16,48,F,91031.0,employed,27.0,Ural,online,consumer,360000,36,19.1,13214.0,618.0,1,48.3,205,1
5039,35660,2023-03-15,32,F,73921.0,employed,8.0,Moscow,branch,consumer,280000,48,19.6,8461.0,607.0,4,51.1,0,0
5040,69975,2024-07-06,53,M,108809.0,freelance,33.1,South,online,car,1440000,60,16.2,35171.0,553.0,2,84.8,165,1
5041,33172,2024-04-23,52,M,144761.0,employed,29.8,Moscow,branch,consumer,510000,12,18.1,46781.0,690.0,0,46.3,0,0
5042,60197,2024-08-11,35,F,131519.0,employed,14.0,Moscow,online,consumer,460000,36,17.6,16538.0,692.0,1,41.1,23,0
5043,59847,2024-01-22,49,M,137173.0,employed,13.0,Moscow,branch,consumer,370000,36,17.6,13302.0,772.0,1,39.3,0,0
5044,12577,2024-11-29,48,M,32612.0,unemployed,0.9,Moscow,branch,car,350000,36,17.5,12566.0,502.0,5,68.4,15,0
5045,78299,2024-07-17,31,F,64613.0,employed,12.7,South,online,consumer,290000,36,16.9,10325.0,768.0,4,51.2,0,0
5046,21176,2024-03-08,65,M,136372.0,employed,44.4,Moscow,online,consumer,550000,36,18.1,19911.0,748.0,2,61.2,149,1
5047,45386,2024-02-16,29,M,87306.0,employed,10.9,Moscow,online,renovation,610000,36,18.2,22114.0,594.0,0,74.5,129,1
5048,64972,2024-04-11,28,M,61157.0,freelance,9.5,SPb,branch,consumer,210000,36,17.9,7581.0,749.0,0,36.6,0,0
5049,90791,2024-08-21,33,M,91558.0,employed,12.3,Siberia,branch,consumer,300000,24,19.5,15196.0,568.0,2,47.4,36,0
5050,42003,2024-09-12,25,F,73102.0,employed,5.9,SPb,branch,consumer,210000,24,19.1,10596.0,605.0,2,66.2,0,0
5051,20996,2023-09-05,22,M,74575.0,employed,3.1,SPb,online,education,250000,24,15.6,12193.0,684.0,0,44.9,0,0
5052,87598,2024-08-03,45,F,84637.0,freelance,17.6,SPb,branch,consumer,240000,48,19.0,7176.0,665.0,0,44.5,7,0
5053,36931,2023-04-30,48,M,122466.0,employed,28.6,Moscow,partner,consumer,360000,24,19.9,18305.0,620.0,1,46.0,0,0
5054,36710,2023-03-08,40,M,62021.0,self_employed,19.5,SPb,partner,car,550000,48,15.2,15363.0,662.0,3,66.9,1,0
5055,35693,2024-07-26,26,F,46181.0,employed,5.7,South,partner,education,150000,60,14.8,3553.0,654.0,1,41.5,15,0
5056,36740,2023-11-23,41,M,25244.0,unemployed,0.6,Siberia,partner,education,80000,48,19.1,2396.0,494.0,1,52.7,124,1
5057,78241,2024-12-03,30,F,81753.0,self_employed,8.6,Moscow,online,consumer,330000,12,18.5,30333.0,689.0,0,51.5,10,0
5058,94583,2024-04-14,19,F,46398.0,self_employed,0.0,Ural,partner,consumer,200000,60,21.5,5467.0,447.0,0,43.8,5,0
